;Ano;Mês;Dt.Lanç;Emissão;Venc;Tipo;Contrato;Parcela;Referente;Doc;C Nr / Pedido;Op/Proj;Classificação;Categoria;Prestador;Estab;CNPJ;Cod Datasul;Situação;Status;Valor R$
;2024;dez;04/12/24;04/12/24;16/12/24;CONTRATO;UNE TELECOM - APARECIDA;P 12/12;Internet - I7;1792;1584;O;CONECTIVIDADE;Internet;UNE TELECOM LTDA;TRANSPLEX;54.263.569/0001-79;761791;ATIVO;LANÇADO; 880,00 
;2024;dez;04/12/24;04/12/24;16/12/24;CONTRATO;UNE TELECOM - APARECIDA;P 12/12;Internet - I7;2637;1584;O;CONECTIVIDADE;Internet;UNE TELECOM LTDA;TRANSPLEX;54.263.569/0001-79;761791;ATIVO;LANÇADO; 1.320,00 
;2024;dez;05/12/24;05/12/24;08/12/24;PEDIDO;SCANSOURCE;Demanda;03 X 09/12, 29/12 E 28/01;131909;73139;0;INFRA;Consultoria;SCANSOURCE BRASIL DISTRIB DE TECNOLOGIA LTDA;H.SOLUÇÕES;05.607.657/0008-01;5620;ATIVO;LANÇADO; 5.011,20 
;2024;dez;05/12/24;05/12/24;11/12/24;PEDIDO;SETI - I7;P 11/12;FINALIZADO, ATE JAN 2025;64384;75577;O;CONECTIVIDADE;Consultoria;SETI SEG E TECNOLOGIA INTERNET LTDA;I7 NÚCLEO;05.348.924/0001-05;9268;ATIVO;LANÇADO; 529,58 
;2024;dez;05/12/24;05/12/24;15/12/24;CONTRATO;CLARO CELULAR;P 12/12;Claro Celular;70507175;968;O;CONECTIVIDADE;Telefonia;CLARO S.A.;EQUIPLEX;40.432.544/0436-28;261010;ATIVO;LANÇADO; 44,75 
;2024;dez;05/12/24;05/12/24;24/12/24;CONTRATO;FEEDZ;P 12/12;CDU-Licenciamento;64301;1333;O;SISTEMAS;Consultoria Software;FEEDZ TECNOLOGIA LTDA (SUBST 1316);I7 NÚCLEO;30.457.205/0001-61;12617;ATIVO;LANÇADO; 8.840,00 
;2024;dez;05/12/24;05/12/24;15/12/24;CONTRATO;CLARO CELULAR;P 12/12;Claro Celular;70507907;968;O;CONECTIVIDADE;Telefonia;CLARO S.A.;EQUIPLEX;40.432.544/0436-28;261010;ATIVO;LANÇADO; 4.049,07 
;2024;dez;05/12/24;05/12/24;15/12/24;CONTRATO;CLARO CELULAR;P 12/12;Claro Celular;153394301;968;O;CONECTIVIDADE;Telefonia;CLARO S.A.;EQUIPLEX;40.432.544/0436-28;261010;ATIVO;LANÇADO; 44,23 
;2024;dez;05/12/24;05/12/24;05/01/25;CONTRATO;ACTTIVE - DOCNIX;P 12/12;Licença de Uso;16435;640;O;SISTEMAS;Consultoria Software;ACTTIVE LTDA;EQUIPLEX;25.076.779/0001-50;21092;ATIVO;LANÇADO; 5.143,20 
;2024;dez;05/12/24;05/12/24;17/12/24;CONTRATO;VALIDEINFO WEB;P 12/12;Serviços Consulta Web;1661;778;O;SISTEMAS;Consultoria;VALIDEINFO WEB;I7 NÚCLEO;13.342.264/0001-75;2108;ATIVO;LANÇADO; 150,00 
;2024;dez;05/12/24;05/12/24;22/12/24;CONTRATO;TOTVS 01 - A42305/05;P 12/12;TOTVS 1 - A42305/05;1168703;134;0;DATASUL;Consultoria Software;TOTVS S.A.;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 3.487,75 
;2024;dez;05/12/24;05/12/24;20/01/25;CONTRATO;SUPERI - G8NET - I7;P 12/12;Serviço de Internet;16662;1008;O;CONECTIVIDADE;Internet;SUPERI TELECOM LTDA;I7 NÚCLEO;10.455.507/0001-93;9241;ATIVO;LANÇADO; 1.700,00 
;2024;dez;05/12/24;05/12/24;25/12/24;CONTRATO;VALCANAIA;Demanda;Serv Mais Saude 02 x;349;999;P;DATASUL;Consultoria;VALCANAIA SUPORTE EM TECNOLOGIA;I7 NÚCLEO;28.532.280/0001-06;8255;ATIVO;LANÇADO; 44.445,00 
;2024;dez;06/12/24;06/12/24;16/12/24;CONTRATO;APIPASS;P 08/12;Integração Fusion PBI;3029;1462;O;SAP;Consultoria;APIPASS TECNOLOGIA S;I7 NÚCLEO;40.146.473/0001-16;14282;ATIVO;LANÇADO; 3.500,00 
;2024;dez;09/12/24;09/12/24;23/12/24;CONTRATO;PGT SOLUCOES;P 12/12;SOFICOM-PTC-25152 - 12/2024 (FORA DO PZO);3382;1448;P;SAP;Consultoria SAP;PGT SOLUCOES COM E SERV MATERIAIS DE INFORMATICA LTDA;I7 NÚCLEO;08.296.255/0001-55;14342;ATIVO;LANÇADO; 10.895,00 
;2024;dez;09/12/24;09/12/24;20/12/24;CONTRATO;CLARO NET - HT3;P 12/12;Internet HT3;7984664;1073;O;CONECTIVIDADE;Internet;CLARO NEXT TELECOMUNICAÇÕES S.A.;I7 NÚCLEO;66.970.229/0019-96;23772;ATIVO;LANÇADO; 188,60 
;2024;dez;09/12/24;09/12/24;20/12/24;CONTRATO;ALGAR-PABX-EQUIPLEX;P 12/12;Internet-Voz;3049615;1326;O;CONECTIVIDADE;Internet;ALGAR TELECOM S/A;EQUIPLEX;71.208.516/0103-07;12588;ATIVO;LANÇADO; 846,59 
;2024;dez;10/12/24;10/12/24;26/12/24;CONTRATO;INTELIGENCIA;;Qlik instalacao;21389;1606;O;SISTEMAS;Consultoria;INTELIGENCIA DE NEGOCIOS, SIST E INFORM LTDA;EQUIPLEX;06.984.836/0001-54;1274;ATIVO;LANÇADO; 58.499,20 
;2024;dez;10/12/24;10/12/24;24/12/24;CONTRATO;VALCANAIA;Demanda;REF 2 mapas edi da proposta 072;351;999;P;DATASUL;Consultoria;VALCANAIA SUPORTE EM TECNOLOGIA;I7 NÚCLEO;28.532.280/0001-06;8255;ATIVO;LANÇADO; 10.400,00 
;2024;dez;;10/12/24;15/01/25;CONTRATO;CORE TELECOM;P 12/12;Locação de Firewall;;1064;0;INFRA;Consultoria;CORE SERVIÇOS E INFORMATICA;I7 NÚCLEO;11.527.773/0001-47;9488;INATIVO;ABERTO; 988,70 
;2024;dez;11/12/24;11/12/24;22/12/24;CONTRATO;CLARO - CHIP;P 12/12;ADITIVO CHIP;70799187;1275;O;CONECTIVIDADE;Telefonia;CLARO S.A.;I7 NÚCLEO;40.432.544/0436-28;261010;ATIVO;LANÇADO; 43,37 
;2024;dez;11/12/24;11/12/24;26/12/24;CONTRATO;CONTI CONSULTORIA;Demanda;Setup Mais Saude;2464;991;O;SISTEMAS;Consultoria;CONTI CONSULT  EM TEC DA INFORMACAO LTDA;I7 NÚCLEO;29.318.831/0001-98;1256;ATIVO;LANÇADO; 37.800,00 
;2024;dez;11/12/24;11/12/24;26/12/24;CONTRATO;CONTI CONSULTORIA;Demanda;Setup Mais Saude;2482;991;O;SISTEMAS;Consultoria;CONTI CONSULT  EM TEC DA INFORMACAO LTDA;I7 NÚCLEO;29.318.831/0001-98;1256;ATIVO;LANÇADO; 1.442,43 
;2024;dez;11/12/24;11/12/24;26/12/24;CONTRATO;CARLOS DIAS (MGC);Demanda;Consultoria de Servidores;1574;980;O;TERCEIROS;Consultoria;CARLOS DIAS OLIVEIRA DOMINGUES;I7 NÚCLEO;11.083.929/0001-48;499;ATIVO;LANÇADO; 10.500,00 
;2024;dez;12/12/24;12/12/24;09/01/25;CONTRATO;INGRAM - OFFICE 365;P 12/12;Office 365 Licença;2225338;627;O;SISTEMAS;Consultoria Software;INGRAM - MICROSOFT;EQUIPLEX;01.771.935/0002-15;261179;ATIVO;LANÇADO; 263,50 
;2024;dez;12/12/24;12/12/24;27/12/24;CONTRATO;CLICKSIGN;P 12/12;Certificação Digital;606306;1334;O;SISTEMAS;Consultoria Software;CLICKSIGN GESTAO DE DOCUMENTOS S/A;I7 NÚCLEO;12.499.520/0001-70;1385;ATIVO;LANÇADO; 268,91 
;2024;dez;13/12/24;13/12/24;17/01/25;CONTRATO;ENTERNESS;P 12/12;Gestão de Whatsapp;1684;1271;O;SISTEMAS;Consultoria Software;ENTERNESS COM MAQ E EQUIP INFORM LTDA;H.SOLUÇÕES;08.348.958/0001-80;11891;ATIVO;LANÇADO; 2.408,46 
;2024;dez;13/12/24;13/12/24;17/01/25;CONTRATO;ENTERNESS;P 12/12;Gestão de Whatsapp;1685;1271;O;SISTEMAS;Consultoria Software;ENTERNESS COM MAQ E EQUIP INFORM LTDA;H.SOLUÇÕES;08.348.958/0001-80;11891;ATIVO;LANÇADO; 5.619,74 
;2024;dez;16/12/24;16/12/24;24/12/24;PEDIDO;AIDC TECNOLOGIA;Demanda;Coletores em 03 x ;4385;76783;0;SPOT;Consultoria;AIDC TECNOLOGIA LTDA;H.SOLUÇÕES;07.500.596/0006-42;762441;ATIVO;LANÇADO; 10.162,32 
;2024;dez;16/12/24;16/12/24;24/12/24;PEDIDO;AIDC TECNOLOGIA;Demanda;Coletores em 03 x ;176100;76982;0;SPOT;Consultoria;AIDC TECNOLOGIA LTDA;H.SOLUÇÕES;07.500.596/0006-42;762441;ATIVO;LANÇADO; 2.272,81 
;2024;dez;16/12/24;16/12/24;13/01/25;CONTRATO;INGRAM - OFFICE 365;P 12/12;Office 365 Licença + Aditivo;2226752;627;O;SISTEMAS;Consultoria Software;INGRAM - MICROSOFT;EQUIPLEX;01.771.935/0002-15;261179;ATIVO;LANÇADO; 38.329,44 
;2024;dez;16/12/24;16/12/24;30/12/24;CONTRATO;EUAX-ARTIA;P 12/12;Licença de uso Programa Artia;48699;668;O;SISTEMAS;Consultoria Software;EUAX - ARTIA DESENVOLVIMENTO DE SISTEMAS LTDA;I7 NÚCLEO;17.400.505/0001-46;1354;ATIVO;LANÇADO; 588,00 
;2024;dez;17/12/24;17/12/24;13/01/25;CONTRATO;TOTVS 02 - 400003/01;P 12/12;TOTVS 2 - 400003/01;1170360;134;0;DATASUL;Consultoria Software;TOTVS S.A.;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 1.863,75 
;2024;dez;17/12/24;17/12/24;13/01/25;CONTRATO;TOTVS 03 - 365084/01 - 400003/01;P 12/12;TOTVS 3 - 365084/01 - 400003/01;1170338;134;0;DATASUL;Consultoria Software;TOTVS S.A.;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 10.595,77 
;2024;dez;17/12/24;17/12/24;23/01/25;CONTRATO;TOTVS 04 - 943448/02;P 12/12;TOTVS 4 - 943448/02;1170549;134;0;DATASUL;Consultoria Software;TOTVS S.A.;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 3.886,94 
;2024;dez;17/12/24;17/12/24;20/01/25;CONTRATO;TOTVS 05 - A48004/04;P 12/12;TOTVS5 - A48004/04;1170517;134;0;DATASUL;Consultoria Software;TOTVS S.A.;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 4.839,00 
;2024;dez;17/12/24;17/12/24;14/01/25;CONTRATO;TOTVS 06 - AACMBM/02 - AAD762/02 - AAETUY/01 - AAIIIF/01 - AAIZC5/01 - AAJQD4/01 - AAKFPN/01 - AALITT/01 - AAHVOT/03 - AAIBOR/04 - AADEV1/08;P 12/12;TOTVS 06 - AACMBM/02 - AAD762/02 - AAETUY/01 - AAIIIF/01 - AAIZC5/01 - AAJQD4/01 - AAKFPN/01 - AALITT/01 - AAHVOT/03 - AAIBOR/04 - AADEV1/08;1170442;134;0;DATASUL;Consultoria Software;TOTVS S.A.;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 5.399,37 
;2024;dez;17/12/24;17/12/24;24/01/25;CONTRATO;TOTVS 07 - AACRAH/03;P 12/12;TOTVS7 - AACRAH/03;1170528;134;0;DATASUL;Consultoria Software;TOTVS S.A.;EQUIPLEX;53.113.791/0017-90;325;INATIVO;LANÇADO; 2.689,45 
;2024;dez;17/12/24;17/12/24;14/01/25;CONTRATO;TOTVS 08 - AAHVOT/03;P 12/12;TOTVS 8 - AAHVOT/03;1170359;134;0;DATASUL;Consultoria Software;TOTVS S.A.;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 1.501,21 
;2024;dez;18/12/24;18/12/24;15/01/25;PEDIDO;DELL COMPUTADORES;Demanda;Venc 30 dias;7227000;76270-71;0;INFRA;Consultoria;DELL COMPUTADORES DO BRASIL LTDA;H.SOLUÇÕES;72.381.189/0010-01;4876;ATIVO;LANÇADO; 14.269,02 
;2024;dez;18/12/24;18/12/24;29/12/24;CONTRATO;VIVO - EQUIPLEX;P 12/12;NF 1 - PRINCIPAL;16754217;1112;O;CONECTIVIDADE;Internet;TELEFONICA BRASIL S.A.;EQUIPLEX;02.558.157/0022-97;261618;ATIVO;LANÇADO; 1.537,43 
;2024;dez;18/12/24;18/12/24;29/12/24;CONTRATO;VIVO - EQUIPLEX - MONITORA;P 12/12;NF 2 - MONITORAMENTO;181224;1112;O;CONECTIVIDADE;Internet;TELEFONICA BRASIL S.A.;EQUIPLEX;02.558.157/0022-97;261618;ATIVO;LANÇADO; 52,51 
;2024;dez;18/12/24;18/12/24;24/01/25;CONTRATO;NEOMIND - P15110/21;P 12/12;Taxa de Manutenção;21006;954;O;SISTEMAS;Consultoria Software;NEOMIND SOLUTIONS INFORMATICA LTDA;I7 NÚCLEO;08.032.121/0001-27;909;ATIVO;LANÇADO; 997,68 
;2024;dez;18/12/24;18/12/24;24/01/25;CONTRATO;NEOMIND - P3916/18;P 12/12;Licença de Uso Fusion;21007;954;O;SISTEMAS;Consultoria Software;NEOMIND SOLUTIONS INFORMATICA LTDA;I7 NÚCLEO;08.032.121/0001-27;909;ATIVO;LANÇADO; 3.752,68 
;2024;dez;19/12/24;19/12/24;19/12/24;PEDIDO;REGISTRO BR;Demanda;Pagamento antecipado;44618799;76898;O;NET DOMINIOS;Internet;NUCLEO DE INFORM E COORD DO PONTO BR;EQUIPLEX;05.506.560/0001-36;23706;ATIVO;LANÇADO; 112,00 
;2024;dez;19/12/24;19/12/24;02/01/25;CONTRATO;KAIROS SOLUTIONS;P 01/12;Consultoria SAP;25;1623;P;SAP;Consultoria;KAIROS SOLUTIONS LTDA;I7 NÚCLEO;30.368.795/0001-56;761683;ATIVO;LANÇADO; 12.000,00 
;2024;dez;;20/12/24;30/12/24;CONTRATO;LZ GESTÃO;Demanda;;;1362;0;SPOT;Consultoria;LZ GESTÃO DE TI LTDA;I7 NÚCLEO;48.421.249/0001-05;11235;INATIVO;ABERTO; 6.500,00 
;2024;dez;20/12/24;20/12/24;10/01/25;CONTRATO;SANTODIGITAL 1;Demanda;G Suite Business - Licenca;42319;958;O;SISTEMAS;Consultoria Software;SANTODIGITAL DIST E CONSULT INFORM LTDA;I7 NÚCLEO;16.895.942/0001-15;261222;ATIVO;LANÇADO; 1.428,00 
;2024;dez;20/12/24;20/12/24;04/01/25;CONTRATO;HCOMPANY-EQUIPLEX-LOC;P 12/12;Contrato Locação - Equiplex;1122024;1215;O;LOCAÇÃO;Locação;H.COMPANY LTDA;EQUIPLEX;46.448.859/0001-69;11283;ATIVO;LANÇADO; 345.291,30 
;2024;dez;20/12/24;20/12/24;04/01/25;CONTRATO;HCOMPANY-HOSPDROGAS-LOC;P 12/12;Contrato Locação - Hospdrogas;3122024;1214;O;LOCAÇÃO;Locação;H.COMPANY LTDA;HOSPDROGAS;46.448.859/0001-69;11283;ATIVO;LANÇADO; 293.917,37 
;2024;dez;20/12/24;20/12/24;04/01/25;CONTRATO;HCOMPANY-TRANSPLEX-LOC;P 12/12;Contrato Locação - Transplex;2122024;1213;O;LOCAÇÃO;Locação;H.COMPANY LTDA;TRANSPLEX;46.448.859/0001-69;11283;ATIVO;LANÇADO; 131.354,13 
;2024;dez;20/12/24;20/12/24;04/01/25;CONTRATO;HCOMPANY-EQUIPLEX-SERV;P 12/12;Prestação de Serviços;70;1210;O;LOCAÇÃO;Consultoria;H.COMPANY LTDA;EQUIPLEX;46.448.859/0001-69;11283;ATIVO;LANÇADO; 38.130,00 
;2024;dez;20/12/24;20/12/24;04/01/25;CONTRATO;HCOMPANY-TRANSPLEX-SERV;P 12/12;Prestação de Serviços;71;1212;O;LOCAÇÃO;Consultoria;H.COMPANY LTDA;TRANSPLEX;46.448.859/0001-69;11283;ATIVO;LANÇADO; 142.430,00 
;2024;dez;20/12/24;20/12/24;04/01/25;CONTRATO;HCOMPANY-HOSPDROGAS-SERV;P 12/12;Prestação de Serviços;72;1211;O;LOCAÇÃO;Consultoria;H.COMPANY LTDA;HOSPDROGAS;46.448.859/0001-69;11283;ATIVO;LANÇADO; 177.500,00 
;2024;dez;26/12/24;26/12/24;10/01/25;CONTRATO;DW SERVICE;P 12/12;Loc.Impressoras e serviços;8567;1260;O;LOCAÇÃO;Locação;DW SERVICE LTDA;I7 NÚCLEO;08.906.780/0001-45;2266;ATIVO;LANÇADO; 4.696,18 
;2024;dez;26/12/24;26/12/24;10/01/25;CONTRATO;DW SERVICE;P 12/12;Loc.Impressoras e serviços;8568;1260;O;LOCAÇÃO;Locação;DW SERVICE LTDA;I7 NÚCLEO;08.906.780/0001-45;2266;ATIVO;LANÇADO; 1.075,80 
;2024;dez;26/12/24;26/12/24;10/01/25;CONTRATO;CHANGEKEY-GMO;Parc 04;Consultores SAP;152;1551;P;SAP;Consultoria;CHANGE KEY SERV DE INFORM LTDA;I7 NÚCLEO;30.369.242/0001-18;2630;INATIVO;LANÇADO; 24.380,00 
;2024;dez;26/12/24;26/12/24;03/01/25;CONTRATO;VOGEL-ALGAR - EQUIPLEX;P 12/12;Serviço de Internet;62046;1208;O;CONECTIVIDADE;Internet;VOGEL SOL. EM TEL. E INF. S/A;EQUIPLEX;05.872.814/0018-88;11460;ATIVO;LANÇADO; 1.459,00 
;2024;dez;26/12/24;26/12/24;15/01/25;CONTRATO;PROX-VELOMAX - TRANSPLEX-ANP;P 12/12;Acesso internet - Transplex;12170;1480;O;CONECTIVIDADE;Internet;PROX TELECOM LTDA;TRANSPLEX;02.519.244/0001-00;10911;ATIVO;LANÇADO; 239,00 
;2024;dez;27/12/24;27/12/24;15/01/25;PEDIDO;DELL COMPUTADORES;Demanda;Venc 30 dias;7220638;76270-71;0;INFRA;Consultoria;DELL COMPUTADORES DO BRASIL LTDA;H.SOLUÇÕES;72.381.189/0010-01;4876;ATIVO;LANÇADO; 1.081,37 
;2024;dez;30/12/24;30/12/24;02/01/25;PEDIDO;SCANSOURCE;Demanda;ENTRADA + E 01/02;132183;76010;0;INFRA;Consultoria;SCANSOURCE BRASIL DISTRIB DE TECNOLOGIA LTDA;H.SOLUÇÕES;05.607.657/0008-01;5620;ATIVO;LANÇADO; 76.126,05 
;2024;dez;30/12/24;30/12/24;22/01/25;PEDIDO;INGR-261597;Demanda;Compra de Mochilas;442000;76120;0;INFRA;Consultoria;INGRAM MICRO BRASIL LTDA;H.SOLUÇÕES;01.771.935/0008-00;261597;ATIVO;LANÇADO; 3.300,00 
;2025;jan;02/01/25;02/01/25;17/01/25;CONTRATO;HPFS - LOCAÇÃO DESKTOP;P 01/12;Locação Desktops;20125;715;O;LOCAÇÃO;Locação;HP FIN SERV ARREND MERC;I7 NÚCLEO;97.406.706/0001-90;1639;ATIVO;LANÇADO; 25.555,50 
;2025;jan;02/01/25;02/01/25;20/01/25;CONTRATO;ALLE TECNOLOGIA;P 01/12;Gestão de ERP Totvs 12;5183;994;O;DATASUL;Consultoria Software;ALLE TECNOLOGIA LTDA ME;I7 NÚCLEO;21.067.649/0001-08;1082;ATIVO;LANÇADO; 800,00 
;2025;jan;02/01/25;02/01/25;17/01/25;CONTRATO;C&C COMPUTER CLOUD;P 01/12;Computação na Nuvem;6983;897;O;INFRA - BANCO DE DADOS;Cloud;C&C COMPUTAÇÃO E COMUN.INFORMATICA LTDA;I7 NÚCLEO;69.159.291/0001-61;8815;ATIVO;LANÇADO; 55.876,29 
;2025;jan;02/01/25;02/01/25;20/01/25;CONTRATO;OPTIDATA - AMPLIDRIVE;P 01/12;Amplidrive;40152;1145;O;SISTEMAS;Consultoria Software;OPTIDATA LTDA;I7 NÚCLEO;01.687.282/0001-00;10726;INATIVO;LANÇADO; 2.500,18 
;2025;jan;02/01/25;02/01/25;12/02/25;CONTRATO;VIRTOS BACKUP;P 01/12;Backup na Nuvem;31947;516;O;SEGURANCA;Consultoria;VIRTOS INFORMÁTICA LTDA;EQUIPLEX;03.348.929/0001-02;260982;ATIVO;LANÇADO; 360,00 
;2025;jan;02/01/25;02/01/25;15/01/25;CONTRATO;OPENNEW;P 01/12;Serviço de PABX em Nuvem;4233;1302;O;CONECTIVIDADE;Telefonia;OPENNEW TELECOMUNICACOES;EQUIPLEX;20.733.925/0001-59;12223;ATIVO;LANÇADO; 3.138,40 
;2025;jan;02/01/25;02/01/25;15/01/25;CONTRATO;OPENNEW;P 01/12;Locação Aparelho IP;4234;1302;O;CONECTIVIDADE;Telefonia;OPENNEW TELECOMUNICACOES;EQUIPLEX;20.733.925/0001-59;12223;ATIVO;LANÇADO; 627,40 
;2025;jan;02/01/25;02/01/25;20/01/25;PEDIDO;FORTT;P 01/12;Gestão de ERP Totvs 12;3694;76207;0;SPOT;Consultoria Software;FORTT DO BRASIL LTDA;EQUIPLEX;05.138.913/0001-92;14795;ATIVO;LANÇADO; 33.527,00 
;2025;jan;06/01/25;02/01/25;15/01/25;CONTRATO;UNE TELECOM - I7;P 01/12;Internet - I7;1890;1577;O;CONECTIVIDADE;Internet;UNE TELECOM LTDA;I7 NÚCLEO;54.263.569/0001-79;761791;ATIVO;LANÇADO; 198,00 
;2025;jan;06/01/25;02/01/25;15/01/25;CONTRATO;UNE TELECOM - I7;P 01/12;Internet - I7;2715;1577;O;CONECTIVIDADE;Internet;UNE TELECOM LTDA;I7 NÚCLEO;54.263.569/0001-79;761791;ATIVO;LANÇADO; 297,00 
;2025;jan;06/01/25;02/01/25;15/01/25;CONTRATO;UNE TELECOM - ANAPOLIS;P 01/12;Internet - Anapolis;1889;1578;O;CONECTIVIDADE;Internet;UNE TELECOM LTDA;TRANSPLEX;54.263.569/0001-79;761791;ATIVO;LANÇADO; 240,00 
;2025;jan;06/01/25;02/01/25;15/01/25;CONTRATO;UNE TELECOM - ANAPOLIS;P 01/12;Internet - Anapolis;2714;1578;O;CONECTIVIDADE;Internet;UNE TELECOM LTDA;TRANSPLEX;54.263.569/0001-79;761791;ATIVO;LANÇADO; 360,00 
;2025;jan;06/01/25;02/01/25;15/01/25;CONTRATO;UNE TELECOM - APARECIDA;P 01/12;Internet - Aparecida;1888;1584;O;CONECTIVIDADE;Internet;UNE TELECOM LTDA;TRANSPLEX;54.263.569/0001-79;761791;ATIVO;LANÇADO; 880,00 
;2025;jan;06/01/25;02/01/25;15/01/25;CONTRATO;UNE TELECOM - APARECIDA;P 01/12;Internet - Aparecida;2713;1584;O;CONECTIVIDADE;Internet;UNE TELECOM LTDA;TRANSPLEX;54.263.569/0001-79;761791;ATIVO;LANÇADO; 1.320,00 
;2025;jan;;02/01/25;15/01/25;CONTRATO;OI - TELECOM GERAL - 0800;P 01/12;OI - 0800;;956;O;CONECTIVIDADE;Telefonia;OI S.A.;EQUIPLEX;76.535.764/0328-51;20119;ATIVO;ABERTO; 290,00 
;2025;jan;03/01/25;03/01/25;25/01/25;CONTRATO;BENNER - APC;P 01/12;Sup Tec, Inst Config Manut Programas;1584;1479;O;SISTEMAS;Consultoria;BENNER-ASSOCIAÇÃO PARANAENSE DE CULTURA;EQUIPLEX;76.659.820/0046-53;15063;ATIVO;LANÇADO; 613,40 
;2025;jan;03/01/25;03/01/25;30/01/25;CONTRATO;I9 TECNOLOGIA;P 01/12;Consultoria SAP;155;1485;O;SAP;Consultoria;I9 TECNOLOGIA DA INFORM;I7 NÚCLEO;33.605.810/0001-20;15179;ATIVO;LANÇADO; 15.800,00 
;2025;jan;03/01/25;03/01/25;20/02/25;CONTRATO;SUPERI - G8NET - I7;P 01/12;Serviço de Internet;16852;1008;O;CONECTIVIDADE;Internet;SUPERI TELECOM LTDA;I7 NÚCLEO;10.455.507/0001-93;9241;ATIVO;LANÇADO; 1.700,00 
;2025;jan;06/01/25;04/01/25;17/01/25;CONTRATO;APIPASS;P 01/12;Integração Fusion PBI;3122;1462;O;SAP;Consultoria;APIPASS TECNOLOGIA S;I7 NÚCLEO;40.146.473/0001-16;14282;ATIVO;LANÇADO; 3.500,00 
;2025;jan;06/01/25;06/01/25;15/01/25;CONTRATO;CLARO CELULAR;P 01/12;Claro Celular;71731554;968;O;CONECTIVIDADE;Telefonia;CLARO S.A.;EQUIPLEX;40.432.544/0436-28;261010;ATIVO;LANÇADO; 4.270,59 
;2025;jan;06/01/25;06/01/25;15/01/25;CONTRATO;CLARO CELULAR;P 01/12;Claro Celular;71729933;968;O;CONECTIVIDADE;Telefonia;CLARO S.A.;EQUIPLEX;40.432.544/0436-28;261010;ATIVO;LANÇADO; 44,75 
;2025;jan;06/01/25;06/01/25;15/01/25;CONTRATO;CLARO CELULAR;P 01/12;Claro Celular;32788872;968;O;CONECTIVIDADE;Telefonia;CLARO S.A.;EQUIPLEX;40.432.544/0436-28;261010;ATIVO;LANÇADO; 44,23 
;2025;jan;06/01/25;06/01/25;24/01/25;PEDIDO;SUPER RASSIO;Demanda;Compra de Bebidas;530;77081;0;SPOT;Consultoria;SUPER RASSIO LTDA;EQUIPLEX;44.038.232/0001-04;762006;ATIVO;LANÇADO; 696,79 
;2025;jan;07/01/25;07/01/25;20/01/25;CONTRATO;ALGAR-PABX-EQUIPLEX;P 01/12;Internet-Voz;3097085;1326;O;CONECTIVIDADE;Internet;ALGAR TELECOM S/A;EQUIPLEX;71.208.516/0103-07;12588;ATIVO;LANÇADO; 846,59 
;2025;jan;07/01/25;07/01/25;17/01/25;CONTRATO;VALIDEINFO WEB;P 01/12;Serviços Consulta Web;1708;778;O;SISTEMAS;Consultoria;VALIDEINFO WEB;I7 NÚCLEO;13.342.264/0001-75;2108;ATIVO;LANÇADO; 150,00 
;2025;jan;07/01/25;07/01/25;17/01/25;PEDIDO;GLOBO SOLUÇÕES 2;Demanda;Compra de Ribbon;86417;75363;O;LOCAÇÃO;Consultoria;GLOBO LOC EQUIP IMPRESSAO LTDA;EQUIPLEX;21.121.429/0001-07;9134;ATIVO;LANÇADO; 375,00 
;2025;jan;08/01/25;08/01/25;05/02/25;CONTRATO;ACTTIVE - DOCNIX;P 01/12;Licença de uso;16680;640;O;SISTEMAS;Consultoria Software;ACTTIVE LTDA;EQUIPLEX;25.076.779/0001-50;21092;ATIVO;LANÇADO; 5.143,20 
;2025;jan;08/01/25;08/01/25;24/01/25;CONTRATO;FEEDZ;P 01/12;CDU-Licenciamento;66177;1333;O;SISTEMAS;Consultoria Software;FEEDZ TECNOLOGIA LTDA (SUBST 1316);I7 NÚCLEO;30.457.205/0001-61;12617;ATIVO;LANÇADO; 9.377,12 
;2025;jan;08/01/25;08/01/25;06/02/25;CONTRATO;SAP BRASIL;P 01/12;Licença de Software;331881;1398;P;SAP;SAP;SAP BRASIL LTDA;EQUIPLEX;74.544.297/0001-92;13699;ATIVO;LANÇADO; 648.141,81 
;2025;jan;09/01/25;09/01/25;24/01/25;PEDIDO;JANY-MARANS;Demanda;Serviço Fusao optica;25;77371;0;MANUTENCAO;Consultoria;JANY MARQUES R DE OLIVEIRA SILVA;I7 NÚCLEO;31.630.156/0001-80;5075;ATIVO;LANÇADO; 720,00 
;2025;jan;09/01/25;09/01/25;10/01/25;PEDIDO;INGRAM902-HCOMPANY;Demanda;Garantia 3Y em 03x;2240986;75855;0;INFRA;Consultoria;INGRAM MICRO BRASIL LTDA;H.SOLUÇÕES;01.771.935/0010-25;902;ATIVO;LANÇADO; 9.589,97 
