;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;Ano;Mês;Dt.Lanç;Emissão;Venc;Tipo;Contrato;Parcela;Descrição;Doc;C Nr / Pedido;Conta;Op/Proj;Classificação;Categoria;Prestador;Descrição2;Estab;CNPJ;Cod Datasul;Situação;Status; Valor R$ 
;2025;fev;07/02/25;07/02/25;24/02/25;CONTRATO;FEEDZ;P 02/12;CDU-Licenciamento;68139;1333;4210317;O;LICENCAS SISTEMAS RH;Consultoria Software;FEEDZ TECNOLOGIA LTDA (SUBST 1316);CDU-LICENCIAMENTO OU CESSAO DE DIREITO;I7 NÚCLEO;30.457.205/0001-61;12617;ATIVO;LANÇADO; 9.377,12 
;2025;fev;07/02/25;07/02/25;20/02/25;CONTRATO;CLARO NET - HT3;P 02/12;Internet HT3;8391321;1073;4210317;O;CONECTIVIDADE HT3;Internet;CLARO NEXT TELECOMUNICAÇÕES S.A.;Serviços de Internet HT3;I7 NÚCLEO;66.970.229/0019-96;23772;ATIVO;LANÇADO; 188,60 
;2025;fev;07/02/25;07/02/25;15/02/25;PEDIDO;CERRADO DIST SERV LTDA;Demanda;Contrato Serviços;51688;78243;4210304;0;0;Consultoria;CERRADO DISTRIBUICAO E SERVIÇOS LTDA;;EQUIPLEX;31.587.574/0001-31;761511;ATIVO;LANÇADO; 2.338,40 
;2025;fev;10/02/25;10/02/25;25/02/25;CONTRATO;ALLDOC;P 02/12;Locação Impressoras Mais Saude;93;1617;4210317;O;IMPRESSORAS MAIS SAUDE;Locação;ALLDOC EQUIPAMENTOS DE INFORMATICA;Locação de Impressoras e serviços;I7 NÚCLEO;02.871.012/0001-17;762093;ATIVO;LANÇADO; 720,00 
;2025;fev;10/02/25;10/02/25;05/03/25;CONTRATO;ACTTIVE - DOCNIX;P 02/12;Licença de uso;16944;640;4210317;O;REGULATÓRIO;Consultoria Software;ACTTIVE LTDA;Docnix - Gestão de Documentos / Garantia;EQUIPLEX;25.076.779/0001-50;21092;ATIVO;LANÇADO; 5.520,00 
;2025;fev;10/02/25;10/02/25;10/03/25;PEDIDO;PRIMETEK;Demanda;03 X ;288367;78109;4210302;0;0;Consultoria;REGIA COM. DE INFORMATICA LTDA;;I7 NÚCLEO;07.851.862/0001-77;23670;ATIVO;LANÇADO; 6.875,60 
;2025;fev;11/02/25;11/02/25;22/02/25;CONTRATO;CLARO - CHIP;P 02/12;Aditivo Chip;73244641;1275;4210508;O;CONECTIVIDADE;Telefonia;CLARO S.A.;Serviços de Celular;I7 NÚCLEO;40.432.544/0436-28;261010;ATIVO;LANÇADO; 43,37 
;2025;fev;11/02/25;11/02/25;25/02/25;CONTRATO;OPENNEW;Demanda;Serviço Avulso;4795;1302;4210317;O;CONECTIVIDADE;Telefonia;OPENNEW TELECOMUNICACOES;Serviços de PABX NET;EQUIPLEX;20.733.925/0001-59;12223;ATIVO;LANÇADO; 799,00 
;2025;fev;11/02/25;11/02/25;25/02/25;CONTRATO;VALIDEINFO WEB;P 02/12;Serviços Consulta Web;1175;778;4210317;O;REGULATÓRIO;Consultoria;VALIDEINFO WEB;Serviços de Dados;I7 NÚCLEO;13.342.264/0001-75;2108;ATIVO;LANÇADO; 150,00 
;2025;fev;12/02/25;12/02/25;22/02/25;CONTRATO;CLICKSIGN;P 02/12;Certificação Digital;701536;1334;4210317;O;REGULATÓRIO;Consultoria Software;CLICKSIGN GESTAO DE DOCUMENTOS S/A;Plataforma de Assinaturas e Documentos;I7 NÚCLEO;12.499.520/0001-70;1385;ATIVO;LANÇADO; 271,71 
;2025;fev;14/02/25;14/02/25;12/03/25;CONTRATO;TOTVS 02 - 400003/01;P 02/12;Datasul;1190899;134;4210317;0;0;Consultoria Software;TOTVS S.A.;TOTVS 02 - 400003/01;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 1.917,00 
;2025;fev;14/02/25;14/02/25;12/03/25;CONTRATO;TOTVS 03 - 365084/01 - 400003/01;P 02/12;Datasul;1190940;134;4210317;0;0;Consultoria Software;TOTVS S.A.;TOTVS 03 - 365084/01 - 400003/01;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 11.414,07 
;2025;fev;14/02/25;14/02/25;24/03/25;CONTRATO;TOTVS 04 - 943448/02;P 02/12;Datasul;1191122;134;4210317;0;0;Consultoria Software;TOTVS S.A.;TOTVS 04 - 943448/02;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 4.145,38 
;2025;fev;14/02/25;14/02/25;20/03/25;CONTRATO;TOTVS 05 - A48004/04;P 02/12;Datasul;1191058;134;4210317;0;0;Consultoria Software;TOTVS S.A.;TOTVS 05 - A48004/04;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 4.935,60 
;2025;fev;14/02/25;14/02/25;14/03/25;CONTRATO;TOTVS 06 - AACMBM/02 - AAD762/02 - AAETUY/01 - AAIIIF/01 - AAIZC5/01 - AAJQD4/01 - AAKFPN/01 - AALITT/01 - AAHVOT/03 - AAIBOR/04 - AADEV1/08;P 02/12;Datasul;1191003;134;4210317;0;0;Consultoria Software;TOTVS S.A.;TOTVS 06 - AACMBM/02 - AAD762/02 - AACMP4/01 - AADVE1/08;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 5.529,18 
;2025;fev;14/02/25;14/02/25;24/03/25;CONTRATO;TOTVS 07 - AACRAH/03 / AAHCQX/05 / AAIURA/03 / AAJIC9/03 / AAMBGK/02;P 02/12;Datasul;1191148;134;4210317;0;0;Consultoria Software;TOTVS S.A.;TOTVS 07 - AACRAH/03 / AAHCQX/05 / AAIURA/03 / AAJIC9/03 / AAMBGK/02;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 2.911,94 
;2025;fev;14/02/25;14/02/25;14/03/25;CONTRATO;TOTVS 08 - AAHVOT/03;P 02/12;Datasul;1190978;134;4210317;0;0;Consultoria Software;TOTVS S.A.;TOTVS 08 - AAHVOT/03;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 1.575,70 
;2025;fev;18/02/25;15/02/25;28/02/25;CONTRATO;VIVO - EQUIPLEX;P 02/12;NF 1 - PRINCIPAL;1680133;1112;4210508;O;CONECTIVIDADE;Internet;TELEFONICA BRASIL S.A.;Serviços de Internet - EQUIPLEX;EQUIPLEX;02.558.157/0022-97;261618;ATIVO;LANÇADO; 1.642,90 
;2025;fev;18/02/25;15/02/25;28/02/25;CONTRATO;VIVO - EQUIPLEX - MONITORA;P 02/12;NF 2 - MONITORAMENTO;180225;1112;4210508;O;CONECTIVIDADE;Internet;TELEFONICA BRASIL S.A.;Serviços de Internet - EQUIPLEX;EQUIPLEX;02.558.157/0022-97;261618;ATIVO;LANÇADO; 56,11 
;2025;fev;17/02/25;17/02/25;04/03/25;CONTRATO;I9 TECNOLOGIA;P 02/12;Consultoria SAP;160;78706;4210317;O;AMBIENTES SAP;Consultoria;I9 TECNOLOGIA DA INFORM;Consultoria;I7 NÚCLEO;33.605.810/0001-20;15179;ATIVO;LANÇADO; 16.186,00 
;2025;fev;17/02/25;17/02/25;28/02/25;CONTRATO;KAIROS SOLUTIONS;P 02/12;Consultoria SAP;27;1623;4210317;P;SAPHE  ;Consultoria;KAIROS SOLUTIONS LTDA;Consultoria SAP;I7 NÚCLEO;30.368.795/0001-56;761683;ATIVO;LANÇADO; 21.600,00 
;2025;fev;26/02/25;20/02/25;07/03/25;CONTRATO;HCOMPANY-HOSPDROGAS-SERV;P 02/12;Prestação de Serviços;77;1211;4210317;O;LOCACAO EQUIPAMENTOS;Consultoria;H.COMPANY LTDA;;HOSPDROGAS;46.448.859/0001-69;11283;ATIVO;LANÇADO; 228.980,00 
;2025;fev;26/02/25;20/02/25;07/03/25;CONTRATO;HCOMPANY-TRANSPLEX-SERV;P 02/12;Prestação de Serviços;76;1212;4210317;O;LOCACAO EQUIPAMENTOS;Consultoria;H.COMPANY LTDA;;TRANSPLEX;46.448.859/0001-69;11283;ATIVO;LANÇADO; 154.890,00 
;2025;fev;21/02/25;20/02/25;04/02/25;CONTRATO;HCOMPANY-EQUIPLEX-LOC;P 02/12;Contrato Locação - Equiplex;10225;1215;4210330;O;LOCACAO EQUIPAMENTOS;Locação;H.COMPANY LTDA;Prestação de Serviços;EQUIPLEX;46.448.859/0001-69;11283;ATIVO;LANÇADO; 345.291,31 
;2025;fev;20/02/25;20/02/25;12/03/25;PEDIDO;NEOGRID;Demanda;;483147;78918;4210317;0;0;Consultoria Software;NEOGRID INFORMATICA LTDA;;EQUIPLEX;05.794.609/0001-01;8915;ATIVO;LANÇADO; 476,75 
;2025;fev;26/02/25;20/02/25;07/03/25;CONTRATO;HCOMPANY-MAIS SAUDE-LOC;P 02/12;Contrato Locação - Mais Saude;70225;1662;4210330;O;LOCACAO EQUIPAMENTOS;Locação;H.COMPANY LTDA;Prestação de Serviços;MAIS SAUDE;46.448.859/0001-69;11283;ATIVO;LANÇADO; 4.437,28 
;2025;fev;26/02/25;20/02/25;04/02/25;CONTRATO;HCOMPANY-MAIS SAUDE-LOC;P 01/12;Contrato Locação - Mais Saude;70225;1662;4210330;O;LOCACAO EQUIPAMENTOS;Locação;H.COMPANY LTDA;Prestação de Serviços;MAIS SAUDE;46.448.859/0001-69;11283;ATIVO;LANÇADO; 4.437,28 
;2025;fev;21/02/25;21/02/25;07/03/25;CONTRATO;SUPRIVIX;P 02/12;Locação de Impressora ES;30536;1518;4210318;O;CANCELADO;Consultoria;SUPRIVIX - SUPRIMENTOS DE INFORMATICA LTDA;;TRANSPLEX;08.039.907/0001-76;761004;ATIVO;LANÇADO; 210,00 
;2025;fev;21/02/25;21/02/25;15/03/25;CONTRATO;INGRAM - OFFICE 365;P 02/12;Office 365 Licença;2265776;627;4210302;O;LICENCAS MICROSOFT;Consultoria Software;INGRAM - MICROSOFT;Office 365 Licença;EQUIPLEX;01.771.935/0002-15;261179;ATIVO;LANÇADO; 40.094,11 
;2025;fev;20/02/25;21/02/25;17/03/25;CONTRATO;ENTERNESS;P 02/12;Setup Easy Channel Omni;1779;1271;4210317;O;WHATSAPP GRUPO;Consultoria Software;ENTERNESS COM MAQ E EQUIP INFORM LTDA;Setup Easy Channel Omni;H.SOLUÇÕES;08.348.958/0001-80;11891;ATIVO;LANÇADO; 2.495,56 
;2025;fev;20/02/25;21/02/25;17/03/25;CONTRATO;ENTERNESS;P 02/12;Setup Easy Channel Omni;1780;1271;4210317;O;WHATSAPP GRUPO;Consultoria Software;ENTERNESS COM MAQ E EQUIP INFORM LTDA;Setup Easy Channel Omni;H.SOLUÇÕES;08.348.958/0001-80;11891;ATIVO;LANÇADO; 5.822,96 
;2025;fev;21/02/25;21/02/25;24/03/25;CONTRATO;NEOMIND - P15110/21;P 02/12;Taxa de Manutenção;21369;954;4210317;O;BPM;Consultoria Software;NEOMIND SOLUTIONS INFORMATICA LTDA;Tx.Manutenção - Proposta 15110/21;I7 NÚCLEO;08.032.121/0001-27;909;ATIVO;LANÇADO; 1.045,98 
;2025;fev;21/02/25;21/02/25;24/03/25;CONTRATO;NEOMIND - P3916/18;P 02/12;Licença de Uso Fusion;21368;954;4210317;O;BPM;Consultoria Software;NEOMIND SOLUTIONS INFORMATICA LTDA;Tx.Manutenção - Proposta 3916/18;I7 NÚCLEO;08.032.121/0001-27;909;ATIVO;LANÇADO; 3.752,68 
;2025;fev;21/02/25;22/02/25;04/02/25;CONTRATO;HCOMPANY-HOSPDROGAS-LOC;P 02/12;Contrato Locação - Hospdrogas;30225;1214;4210330;O;LOCACAO EQUIPAMENTOS;Locação;H.COMPANY LTDA;Prestação de Serviços;HOSPDROGAS;46.448.859/0001-69;11283;ATIVO;LANÇADO; 293.917,37 
;2025;fev;21/02/25;22/02/25;04/02/25;CONTRATO;HCOMPANY-TRANSPLEX-LOC;P 02/12;Contrato Locação - Transplex;20225;1213;4210330;O;LOCACAO EQUIPAMENTOS;Locação;H.COMPANY LTDA;Prestação de Serviços;TRANSPLEX;46.448.859/0001-69;11283;ATIVO;LANÇADO; 190.353,73 
;2025;fev;24/02/25;24/02/25;26/02/25;PEDIDO;LOCAWEB;Demanda;Certificado;200225;78020;4210317;0;0;Internet;LOCAWEB - HOSPED INTERNET;;EQUIPLEX;02.351.877/0001-52;260134;INATIVO;LANÇADO; 420,00 
;2025;fev;24/02/25;24/02/25;26/02/25;PEDIDO;LOCAWEB;Demanda;Dominio e Gestao emails;240225;78018;4210317;0;0;Internet;LOCAWEB - HOSPED INTERNET;;EQUIPLEX;02.351.877/0001-52;260134;INATIVO;LANÇADO; 621,49 
;2025;fev;24/02/25;24/02/25;05/03/25;CONTRATO;VALCANAIA;P 02/12;Treinamento Custos;372;999;4210317;P;DATASUL;Consultoria;VALCANAIA SUPORTE EM TECNOLOGIA;Consultoria Financeira;I7 NÚCLEO;28.532.280/0001-06;8255;ATIVO;LANÇADO; 13.930,00 
;2025;fev;24/02/25;24/02/25;05/03/25;CONTRATO;VALCANAIA;P 02/12;Atendimentos por chamados;373;999;4210317;P;DATASUL;Consultoria;VALCANAIA SUPORTE EM TECNOLOGIA;Consultoria Financeira;I7 NÚCLEO;28.532.280/0001-06;8255;ATIVO;LANÇADO; 3.660,00 
;2025;fev;24/02/25;24/02/25;04/03/25;CONTRATO;DW SERVICE;P 02/12;Loc.Impressoras e serviços;22229;1260;4210318;O;IMPRESSORSA GRUPO;Locação;DW SERVICE LTDA;Locação de Impressoras e serviços;I7 NÚCLEO;08.906.780/0001-45;2266;ATIVO;LANÇADO; 330,00 
;2025;fev;24/02/25;24/02/25;15/03/25;CONTRATO;PROX-VELOMAX - TRANSPLEX-ANP;P 02/12;Acesso internet - Transplex;15236;1480;4210508;O;CONECTIVIDADE;Internet;PROX TELECOM LTDA;Serviços de Telefonia / Internet;TRANSPLEX;02.519.244/0001-00;10911;ATIVO;LANÇADO; 239,00 
;2025;fev;24/02/25;24/02/25;05/03/25;CONTRATO;VOGEL-ALGAR - EQUIPLEX;P 02/12;Serviço de Internet;65407;1208;4210508;O;CONECTIVIDADE;Internet;VOGEL SOL. EM TEL. E INF. S/A;Serviços de Internet;EQUIPLEX;05.872.814/0018-88;11460;ATIVO;LANÇADO; 1.459,00 
;2025;fev;26/02/25;26/02/25;07/03/25;CONTRATO;HCOMPANY-EQUIPLEX-SERV;P 02/12;Prestação de Serviços;75;1210;4210317;O;LOCACAO EQUIPAMENTOS;Consultoria;H.COMPANY LTDA;;EQUIPLEX;46.448.859/0001-69;11283;ATIVO;LANÇADO; 82.810,00 
;2025;fev;26/02/25;26/02/25;13/03/25;CONTRATO;SANTODIGITAL 1;P 02/12;GWS Licença;46917;958;4210317;O;LICENCAS GOOGLE;Consultoria Software;SANTODIGITAL DIST E CONSULT INFORM LTDA;G Suite Business Licença;I7 NÚCLEO;16.895.942/0001-15;261222;ATIVO;LANÇADO; 1.428,00 
;2025;fev;26/02/25;26/02/25;10/03/25;CONTRATO;CHANGEKEY-GMO;Parc 06;Consultores SAP;155;1551;4210317;P;CANCELADO;Consultoria;CHANGE KEY SERV DE INFORM LTDA;0;I7 NÚCLEO;30.369.242/0001-18;2630;INATIVO;LANÇADO; 53.360,00 
;2025;fev;26/02/25;26/02/25;13/03/25;CONTRATO;DW SERVICE;P 02/12;Loc.Impressoras e serviços;9545;1260;4210318;O;IMPRESSORSA GRUPO;Locação;DW SERVICE LTDA;Locação de Impressoras e serviços;I7 NÚCLEO;08.906.780/0001-45;2266;ATIVO;LANÇADO; 4.991,46 
;2025;fev;26/02/25;26/02/25;13/03/25;CONTRATO;DW SERVICE;P 02/12;Loc.Impressoras e serviços;9546;1260;4210318;O;IMPRESSORSA GRUPO;Locação;DW SERVICE LTDA;Locação de Impressoras e serviços;I7 NÚCLEO;08.906.780/0001-45;2266;ATIVO;LANÇADO; 1.593,60 
;2025;mar;03/03/25;03/03/25;14/03/25;CONTRATO;INTEGRATTO TECNOLOGIA;P 01/12;2 Aditivo - 05/2/25;1447;1492;4210317;O;SEGURANCA;Consultoria;INTEGRATTO TECNOLOGIA LTDA;Consultoria;I7 NÚCLEO;14.768.262/0001-05;14894;ATIVO;LANÇADO; 11.964,76 
;2025;mar;05/03/25;03/03/25;15/03/25;CONTRATO;UNE TELECOM - ANAPOLIS;P 12/12;Internet - Anapolis;4214;1578;4210508;O;CONECTIVIDADE;Internet;UNE TELECOM LTDA;Comunicação Equiplex / Transplex;TRANSPLEX;54.263.569/0001-79;761791;ATIVO;LANÇADO; 360,00 
;2025;mar;05/03/25;03/03/25;15/03/25;CONTRATO;UNE TELECOM - APARECIDA;P 12/12;Internet - Aparecida;4337;1584;4210508;O;CONECTIVIDADE;Internet;UNE TELECOM LTDA;Comunicação Equiplex / Transplex;TRANSPLEX;54.263.569/0001-79;761791;ATIVO;LANÇADO; 1.320,00 
;2025;mar;05/03/25;03/03/25;20/03/25;CONTRATO;UNE TELECOM - I7;P 12/12;Internet - I7;4304;1577;4210508;O;CONECTIVIDADE;Internet;UNE TELECOM LTDA;Comunicação Equiplex / Transplex;I7 NÚCLEO;54.263.569/0001-79;761791;ATIVO;LANÇADO; 297,00 
;2025;mar;03/03/25;03/03/25;21/03/25;CONTRATO;ALLE TECNOLOGIA;P 03/12;Gestão de ERP Totvs 12;5316;994;4210302;O;SUPORTE ERP;Consultoria Software;ALLE TECNOLOGIA LTDA ME;Gestão de Datasul;I7 NÚCLEO;21.067.649/0001-08;1082;ATIVO;LANÇADO; 800,00 
;2025;mar;05/03/25;03/03/25;17/03/25;CONTRATO;GLOBO SOLUÇÕES 2;P 03/12;Crachás para o DP;21884;1378;4210318;O;IMPRESSORAS CRACHAS;Consultoria;GLOBO LOC EQUIP IMPRESSAO LTDA;Serviços de Impressão Crachás - DP, LOCACAO DE UM EQUIPAMENTO IMPRESSORA DE CARTAO PVC DA MARCA FARGO DTC 1250 SINLGE SIDE;EQUIPLEX;21.121.429/0001-07;9134;ATIVO;LANÇADO; 367,50 
;2025;mar;03/03/25;03/03/25;18/03/25;CONTRATO;C&C COMPUTER CLOUD;P 03/12;Computação na Nuvem;7062;897;4210318;O;AMBINETE SISTEMAS;Cloud;C&C COMPUTAÇÃO E COMUN.INFORMATICA LTDA;Computação na Nuvem;I7 NÚCLEO;69.159.291/0001-61;8815;ATIVO;LANÇADO; 55.876,29 
;2025;mar;03/03/25;03/03/25;17/03/25;CONTRATO;CARLOS VINKLER;P 02/12;Consultoria SAP;10;1633;4210317;P;CANCELADO;Consultoria SAP;CARLOS EDUARDO S VINKLER;Consultoria Servidores;I7 NÚCLEO;58.399.137/0001-40;762742;ATIVO;LANÇADO; 25.000,00 
;2025;mar;03/03/25;03/03/25;15/03/25;CONTRATO;CLARO CELULAR;P 03/12;Claro Celular;74105705;968;4210309;O;CONECTIVIDADE GRUPO;Telefonia;CLARO S.A.;Serviços de Celular;EQUIPLEX;40.432.544/0436-28;261010;ATIVO;LANÇADO; 4.775,91 
;2025;mar;03/03/25;03/03/25;15/03/25;CONTRATO;CLARO CELULAR;P 03/12;Claro Celular;74106432;968;4210309;O;CONECTIVIDADE GRUPO;Telefonia;CLARO S.A.;Serviços de Celular;EQUIPLEX;40.432.544/0436-28;261010;ATIVO;LANÇADO; 44,75 
;2025;mar;03/03/25;03/03/25;15/03/25;CONTRATO;CLARO CELULAR;P 03/12;Claro Celular;34079199;968;4210309;O;CONECTIVIDADE GRUPO;Telefonia;CLARO S.A.;Serviços de Celular;EQUIPLEX;40.432.544/0436-28;261010;ATIVO;LANÇADO; 44,23 
;2025;mar;03/03/25;03/03/25;17/03/25;CONTRATO;HPFS - LOCAÇÃO DESKTOP;P 03/12;Locação Desktops;30325;715;4210411;O;LEASING EQUIPAMENTOS;Locação;HP FIN SERV ARREND MERC;Locação de Desktops;I7 NÚCLEO;97.406.706/0001-90;1639;ATIVO;LANÇADO; 25.555,50 
;2025;mar;03/03/25;03/03/25;15/03/25;CONTRATO;OPENNEW;P 03/12;Serviço de PABX em Nuvem;4809;1302;4210317;O;CONECTIVIDADE;Telefonia;OPENNEW TELECOMUNICACOES;Serviços de PABX NET;EQUIPLEX;20.733.925/0001-59;12223;ATIVO;LANÇADO; 3.937,40 
;2025;mar;03/03/25;03/03/25;15/03/25;CONTRATO;OPENNEW;P 03/12;Locação Aparelho IP;4810;1302;4210317;O;CONECTIVIDADE;Telefonia;OPENNEW TELECOMUNICACOES;Serviços de PABX NET;EQUIPLEX;20.733.925/0001-59;12223;ATIVO;LANÇADO; 627,60 
;2025;mar;;03/03/25;15/03/25;CONTRATO;OI - TELECOM GERAL - 0800;P 03/12;OI - 0800;;956;4210309;O;CONECTIVIDADE;Telefonia;OI S.A.;Serviços de Telefonia;EQUIPLEX;76.535.764/0328-51;20119;ATIVO;ABERTO; 290,00 
;2025;mar;03/03/25;03/03/25;12/04/25;CONTRATO;VIRTOS BACKUP;P 03/12;Backup na Nuvem;32603;516;4210317;O;SEGURANCA;Consultoria;VIRTOS INFORMÁTICA LTDA;Backup na Nuvem;EQUIPLEX;03.348.929/0001-02;260982;ATIVO;LANÇADO; 360,00 
;2025;fev;04/02/25;04/02/25;18/02/25;CONTRATO;PGT SOLUCOES;P 02/12;SOFICOM-2025 - P02/12;3595;1448;9010103;P;SAPHE IMPLANTACAO;Consultoria SAP;PGT SOLUCOES COM E SERV MATERIAIS DE INFORMATICA LTDA;Consultoria;I7 NÚCLEO;08.296.255/0001-55;14342;ATIVO;LANÇADO; 11.219,67 
;2025;mar;03/03/25;03/03/25;27/03/25;PEDIDO;MAGAZINE LUIZA;Demanda;03x ;97022;78664;0;0;0;Consultoria;MAGAZINE LUIZA S/A;Consultoria;I7 NÚCLEO;47.960.950/1069-73;2115;ATIVO;LANÇADO; 25.500,00 
;2025;mar;27/03/25;03/03/25;22/04/25;CONTRATO;SUPERI - G8NET - I7;P 03/12;Serviço de Internet;17365;1008;4210508;O;CONECTIVIDADE;Internet;SUPERI TELECOM LTDA;Serviços de Telefonia / Internet;I7 NÚCLEO;10.455.507/0001-93;9241;ATIVO;LANÇADO; 1.700,00 
;2025;mar;03/03/25;03/03/25;20/03/25;CONTRATO;EUAX-ARTIA;P 03/12;Licença de uso Programa Artia;49674;668;4210317;O;LICENCAS SISTEMAS;Consultoria Software;EUAX - ARTIA DESENVOLVIMENTO DE SISTEMAS LTDA;Referente cessao de direito de uso do programa Artia.;I7 NÚCLEO;17.400.505/0001-46;1354;ATIVO;LANÇADO; 588,00 
;2025;mar;03/03/25;03/03/25;20/03/25;CONTRATO;OPTIDATA - AMPLIDRIVE;P 03/12;Amplidrive;41468;1145;4210317;O;CANCELADO;Consultoria Software;OPTIDATA LTDA;Licença de Uso Amplidrive;I7 NÚCLEO;01.687.282/0001-00;10726;INATIVO;LANÇADO; 1.613,98 
;2025;mar;03/03/25;03/03/25;21/03/25;CONTRATO;TSPLUS BRASIL;P 03/12;Link Radio - Acesso Internet;1867;1531;4210317;O;CONECTIVIDADE;Consultoria;TSPLUS BRASIL CONSULT TECN LTDA;Licenciamento Software Conexão Remota;I7 NÚCLEO;54.377.434/0001-34;9762;ATIVO;LANÇADO; 5.022,80 
;2025;mar;10/03/25;04/03/25;24/03/25;CONTRATO;FEEDZ;P 03/12;CDU-Licenciamento;69540;1333;4210317;O;LICENCAS SISTEMAS RH;Consultoria Software;FEEDZ TECNOLOGIA LTDA (SUBST 1316);CDU-LICENCIAMENTO OU CESSAO DE DIREITO;I7 NÚCLEO;30.457.205/0001-61;12617;ATIVO;LANÇADO; 9.377,12 
;2025;mar;05/03/25;05/03/25;15/03/25;CONTRATO;UNE TELECOM - ANAPOLIS;P 12/12;Internet - Anapolis;3285;1578;4210508;O;CONECTIVIDADE;Internet;UNE TELECOM LTDA;Comunicação Equiplex / Transplex;TRANSPLEX;54.263.569/0001-79;761791;ATIVO;LANÇADO; 240,00 
;2025;mar;05/03/25;05/03/25;15/03/25;PEDIDO;KATHLLEM VIANA FERREIRA;Demanda;Despesas de Set/2024;92024;79612;4210317;0;0;Consultoria;KATHLLEM VIANA FERREIRA;0;I7 NÚCLEO;265.834.698-04;763818;ATIVO;LANÇADO; 1.248,61 
;2025;mar;05/03/25;05/03/25;15/03/25;CONTRATO;UNE TELECOM - APARECIDA;P 12/12;Internet - Aparecida;3394;1584;4210508;O;CONECTIVIDADE;Internet;UNE TELECOM LTDA;Comunicação Equiplex / Transplex;TRANSPLEX;54.263.569/0001-79;761791;ATIVO;LANÇADO; 880,00 
;2025;mar;05/03/25;05/03/25;20/03/25;CONTRATO;UNE TELECOM - I7;P 12/12;Internet - I7;3368;1577;4210508;O;CONECTIVIDADE;Internet;UNE TELECOM LTDA;Comunicação Equiplex / Transplex;I7 NÚCLEO;54.263.569/0001-79;761791;ATIVO;LANÇADO; 198,00 
;2025;mar;04/03/25;05/03/25;16/03/25;PEDIDO;INGR-261597;Demanda;Contrato Serviços;446890;78533;9010103;0;0;Consultoria;INGRAM MICRO BRASIL LTDA;;H.SOLUÇÕES;01.771.935/0008-00;261597;ATIVO;LANÇADO; 31.014,02 
;2025;mar;06/03/25;06/03/25;25/03/25;CONTRATO;VALIDEINFO WEB;P 03/12;Serviços Consulta Web;1801;778;4210317;O;REGULATÓRIO;Consultoria;VALIDEINFO WEB;Serviços de Dados;I7 NÚCLEO;13.342.264/0001-75;2108;ATIVO;LANÇADO; 150,00 
;2025;mar;06/03/25;06/03/25;17/03/25;CONTRATO;ONFLY;P 01/12;Gestão de Viagens;18044;1641;4210317;O;SISTEMA VIAGENS;Consultoria;ONFLY TECNOLOGIA LTD;Gestão de Viagens;I7 NÚCLEO;30.342.266/0001-83;76249;ATIVO;LANÇADO; 449,99 
;2025;mar;07/03/25;07/03/25;25/03/25;CONTRATO;BENNER - APC;P 03/12;Sup Tec, Inst Config Manut Programas;2249;1479;4210302;O;SUPORTE  LEGADOS;Consultoria;BENNER-ASSOCIAÇÃO PARANAENSE DE CULTURA;Consultoria;EQUIPLEX;76.659.820/0046-53;15063;ATIVO;LANÇADO; 652,20 
;2025;mar;06/03/25;07/03/25;20/03/25;CONTRATO;ALGAR-PABX-EQUIPLEX;P 03/12;Internet-Voz;3192027;1326;4210508;O;CONECTIVIDADE;Internet;ALGAR TELECOM S/A;Serviços de Internet;EQUIPLEX;71.208.516/0103-07;12588;ATIVO;LANÇADO; 846,59 
;2025;mar;03/03/25;03/03/25;25/03/25;CONTRATO;PGT SOLUCOES;P 03/12;Onda 01 - PTC 25152 - P 04/08 - TERMINO FASE EXPLORE;3699;1448;9010103;P;SAPHE IMPLANTACAO;Consultoria SAP;PGT SOLUCOES COM E SERV MATERIAIS DE INFORMATICA LTDA;Consultoria;I7 NÚCLEO;08.296.255/0001-55;14342;ATIVO;LANÇADO; 441.954,57 
;2025;mar;07/03/25;07/03/25;17/03/25;CONTRATO;ENTERNESS;Demanda;Setup Easy Channel Omni;1808;1271;4210317;O;WHATSAPP GRUPO;Consultoria Software;ENTERNESS COM MAQ E EQUIP INFORM LTDA;Setup Easy Channel Omni;H.SOLUÇÕES;08.348.958/0001-80;11891;ATIVO;LANÇADO; 140,00 
;2025;mar;07/03/25;07/03/25;27/03/25;PEDIDO;GENESYS;Demanda;03x ;1821;78667;0;0;0;Consultoria;GENESYS DISTRIBUIÇÃO COM E SERV LTDA;0;I7 NÚCLEO;24.971.044/0001-27;763521;ATIVO;LANÇADO; 575,67 
;2025;mar;07/03/25;07/03/25;07/04/25;PEDIDO;PRIMETEK;Demanda;2x;290659;79359;4210302;0;0;Consultoria;REGIA COM. DE INFORMATICA LTDA;Equipamentos;I7 NÚCLEO;07.851.862/0001-77;23670;ATIVO;LANÇADO; 3.665,10 
